# Midnight Rider — End-to-End Data Flow Trace Log
# Format: [TIMESTAMP] [FLOW] SOURCE→DEST: description
[2026-06-14T23:23:45.117233] [INIT] data-flow.log initialized
[2026-06-19T18:38:51.216Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:38:51.218Z] [FLOW] Compass→SK: headingTrue=224.7deg [signalk-heading-true-calculator]
[2026-06-19T18:38:51.309Z] [FLOW] NavCalc→SK: set=9.4degT drift=0.24kts [signalk-current-calculator]
[2026-06-19T18:38:51.385Z] [FLOW] NavCalc→SK: set=26.9degT drift=0.19kts [signalk-current-calculator]
[2026-06-19T18:38:51.609Z] [FLOW] NavCalc→SK: set=16.3degT drift=0.22kts [signalk-current-calculator]
[2026-06-19T18:38:51.637Z] [FLOW] NavCalc→SK: set=39.1degT drift=0.14kts [signalk-current-calculator]
[2026-06-19T18:38:51.858Z] [FLOW] NavCalc→SK: set=20.6degT drift=0.17kts [signalk-current-calculator]
[2026-06-19T18:38:51.886Z] [FLOW] NavCalc→SK: set=57.9degT drift=0.14kts [signalk-current-calculator]
[2026-06-19T18:38:52.110Z] [FLOW] NavCalc→SK: set=118.1degT drift=0.06kts [signalk-current-calculator]
[2026-06-19T18:38:52.185Z] [FLOW] NavCalc→SK: set=131.8degT drift=0.12kts [signalk-current-calculator]
[2026-06-19T18:38:52.236Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:38:52.239Z] [FLOW] Compass→SK: headingTrue=223.9deg [signalk-heading-true-calculator]
[2026-06-19T18:38:52.359Z] [FLOW] NavCalc→SK: set=131.0degT drift=0.12kts [signalk-current-calculator]
[2026-06-19T18:38:52.436Z] [FLOW] NavCalc→SK: set=85.4degT drift=0.06kts [signalk-current-calculator]
[2026-06-19T18:38:52.535Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:38:52.537Z] [FLOW] Compass→SK: headingTrue=223.7deg [signalk-heading-true-calculator]
[2026-06-19T18:38:52.610Z] [FLOW] NavCalc→SK: set=34.9degT drift=0.08kts [signalk-current-calculator]
[2026-06-19T18:38:52.656Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:38:52.658Z] [FLOW] Compass→SK: headingTrue=223.6deg [signalk-heading-true-calculator]
[2026-06-19T18:38:52.724Z] [FLOW] NavCalc→SK: set=22.6degT drift=0.08kts [signalk-current-calculator]
[2026-06-19T18:38:52.862Z] [FLOW] NavCalc→SK: set=11.0degT drift=0.11kts [signalk-current-calculator]
[2026-06-19T18:38:52.866Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:38:52.867Z] [FLOW] Compass→SK: headingTrue=223.4deg [signalk-heading-true-calculator]
[2026-06-19T18:38:52.975Z] [FLOW] NavCalc→SK: set=2.6degT drift=0.05kts [signalk-current-calculator]
[2026-06-19T18:38:53.159Z] [FLOW] NavCalc→SK: set=1.4degT drift=0.06kts [signalk-current-calculator]
[2026-06-19T18:38:53.227Z] [FLOW] NavCalc→SK: set=0.5degT drift=0.13kts [signalk-current-calculator]
[2026-06-19T18:38:53.315Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:38:53.317Z] [FLOW] Compass→SK: headingTrue=223.8deg [signalk-heading-true-calculator]
[2026-06-19T18:38:53.436Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:38:53.438Z] [FLOW] Compass→SK: headingTrue=224.2deg [signalk-heading-true-calculator]
[2026-06-19T18:38:53.473Z] [FLOW] NavCalc→SK: set=0.4degT drift=0.06kts [signalk-current-calculator]
[2026-06-19T18:38:53.478Z] [FLOW] NavCalc→SK: set=0.2degT drift=0.10kts [signalk-current-calculator]
[2026-06-19T18:38:53.725Z] [FLOW] NavCalc→SK: set=0.1degT drift=0.10kts [signalk-current-calculator]
[2026-06-19T18:38:53.759Z] [FLOW] NavCalc→SK: set=0.1degT drift=0.13kts [signalk-current-calculator]
[2026-06-19T18:38:53.973Z] [FLOW] NavCalc→SK: set=35.7degT drift=0.05kts [signalk-current-calculator]
[2026-06-19T18:38:54.009Z] [FLOW] NavCalc→SK: set=9.8degT drift=0.12kts [signalk-current-calculator]
[2026-06-19T18:38:54.125Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:38:54.127Z] [FLOW] Compass→SK: headingTrue=223.9deg [signalk-heading-true-calculator]
[2026-06-19T18:38:54.226Z] [FLOW] NavCalc→SK: set=59.3degT drift=0.11kts [signalk-current-calculator]
[2026-06-19T18:38:54.310Z] [FLOW] NavCalc→SK: set=80.6degT drift=0.07kts [signalk-current-calculator]
[2026-06-19T18:38:54.474Z] [FLOW] NavCalc→SK: set=53.5degT drift=0.06kts [signalk-current-calculator]
[2026-06-19T18:38:54.560Z] [FLOW] NavCalc→SK: set=22.7degT drift=0.09kts [signalk-current-calculator]
[2026-06-19T18:38:54.576Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:38:54.578Z] [FLOW] Compass→SK: headingTrue=224.2deg [signalk-heading-true-calculator]
[2026-06-19T18:38:54.725Z] [FLOW] NavCalc→SK: set=11.9degT drift=0.12kts [signalk-current-calculator]
[2026-06-19T18:38:54.811Z] [FLOW] NavCalc→SK: set=8.9degT drift=0.11kts [signalk-current-calculator]
[2026-06-19T18:38:54.847Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:38:54.849Z] [FLOW] Compass→SK: headingTrue=224.6deg [signalk-heading-true-calculator]
[2026-06-19T18:38:54.876Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:38:54.878Z] [FLOW] Compass→SK: headingTrue=224.6deg [signalk-heading-true-calculator]
[2026-06-19T18:38:54.973Z] [FLOW] NavCalc→SK: set=5.1degT drift=0.14kts [signalk-current-calculator]
[2026-06-19T18:38:55.110Z] [FLOW] NavCalc→SK: set=3.2degT drift=0.15kts [signalk-current-calculator]
[2026-06-19T18:38:55.226Z] [FLOW] NavCalc→SK: set=2.1degT drift=0.17kts [signalk-current-calculator]
[2026-06-19T18:38:55.359Z] [FLOW] NavCalc→SK: set=1.6degT drift=0.15kts [signalk-current-calculator]
[2026-06-19T18:38:55.476Z] [FLOW] NavCalc→SK: set=0.8degT drift=0.22kts [signalk-current-calculator]
[2026-06-19T18:38:55.658Z] [FLOW] NavCalc→SK: set=20.6degT drift=0.17kts [signalk-current-calculator]
[2026-06-19T18:38:55.775Z] [FLOW] NavCalc→SK: set=46.8degT drift=0.18kts [signalk-current-calculator]
[2026-06-19T18:38:55.909Z] [FLOW] NavCalc→SK: set=40.8degT drift=0.10kts [signalk-current-calculator]
[2026-06-19T18:38:56.024Z] [FLOW] NavCalc→SK: set=40.8degT drift=0.07kts [signalk-current-calculator]
[2026-06-19T18:38:56.159Z] [FLOW] NavCalc→SK: set=18.2degT drift=0.10kts [signalk-current-calculator]
[2026-06-19T18:38:56.255Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:38:56.257Z] [FLOW] Compass→SK: headingTrue=224.0deg [signalk-heading-true-calculator]
[2026-06-19T18:38:56.275Z] [FLOW] NavCalc→SK: set=26.5degT drift=0.04kts [signalk-current-calculator]
[2026-06-19T18:38:56.410Z] [FLOW] NavCalc→SK: set=13.2degT drift=0.06kts [signalk-current-calculator]
[2026-06-19T18:38:56.573Z] [FLOW] NavCalc→SK: set=5.3degT drift=0.10kts [signalk-current-calculator]
[2026-06-19T18:38:56.660Z] [FLOW] NavCalc→SK: set=313.2degT drift=0.02kts [signalk-current-calculator]
[2026-06-19T18:38:56.765Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:38:56.767Z] [FLOW] Compass→SK: headingTrue=223.7deg [signalk-heading-true-calculator]
[2026-06-19T18:38:56.826Z] [FLOW] NavCalc→SK: set=227.8degT drift=0.03kts [signalk-current-calculator]
[2026-06-19T18:38:56.912Z] [FLOW] NavCalc→SK: set=319.7degT drift=0.02kts [signalk-current-calculator]
[2026-06-19T18:38:57.064Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:38:57.066Z] [FLOW] Compass→SK: headingTrue=223.5deg [signalk-heading-true-calculator]
[2026-06-19T18:38:57.074Z] [FLOW] NavCalc→SK: set=352.0degT drift=0.07kts [signalk-current-calculator]
[2026-06-19T18:38:57.160Z] [FLOW] NavCalc→SK: set=352.0degT drift=0.05kts [signalk-current-calculator]
[2026-06-19T18:38:57.327Z] [FLOW] NavCalc→SK: set=357.0degT drift=0.09kts [signalk-current-calculator]
[2026-06-19T18:38:57.415Z] [FLOW] NavCalc→SK: set=358.0degT drift=0.09kts [signalk-current-calculator]
[2026-06-19T18:38:57.575Z] [FLOW] NavCalc→SK: set=358.9degT drift=0.12kts [signalk-current-calculator]
[2026-06-19T18:38:57.662Z] [FLOW] NavCalc→SK: set=359.4degT drift=0.15kts [signalk-current-calculator]
[2026-06-19T18:38:57.666Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:38:57.669Z] [FLOW] Compass→SK: headingTrue=223.4deg [signalk-heading-true-calculator]
[2026-06-19T18:38:57.878Z] [FLOW] NavCalc→SK: set=207.9degT drift=0.02kts [signalk-current-calculator]
[2026-06-19T18:38:57.961Z] [FLOW] NavCalc→SK: set=171.4degT drift=0.04kts [signalk-current-calculator]
[2026-06-19T18:38:58.124Z] [FLOW] NavCalc→SK: set=3.7degT drift=0.06kts [signalk-current-calculator]
[2026-06-19T18:38:58.213Z] [FLOW] NavCalc→SK: set=86.3degT drift=0.05kts [signalk-current-calculator]
[2026-06-19T18:38:58.355Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:38:58.356Z] [FLOW] Compass→SK: headingTrue=223.2deg [signalk-heading-true-calculator]
[2026-06-19T18:38:58.374Z] [FLOW] NavCalc→SK: set=27.7degT drift=0.07kts [signalk-current-calculator]
[2026-06-19T18:38:58.458Z] [FLOW] NavCalc→SK: set=12.4degT drift=0.10kts [signalk-current-calculator]
[2026-06-19T18:38:58.475Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:38:58.476Z] [FLOW] Compass→SK: headingTrue=223.2deg [signalk-heading-true-calculator]
[2026-06-19T18:38:58.627Z] [FLOW] NavCalc→SK: set=60.9degT drift=0.12kts [signalk-current-calculator]
[2026-06-19T18:38:58.654Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:38:58.657Z] [FLOW] Compass→SK: headingTrue=223.2deg [signalk-heading-true-calculator]
[2026-06-19T18:38:58.761Z] [FLOW] NavCalc→SK: set=60.9degT drift=0.08kts [signalk-current-calculator]
[2026-06-19T18:38:58.875Z] [FLOW] NavCalc→SK: set=41.2degT drift=0.08kts [signalk-current-calculator]
[2026-06-19T18:38:58.895Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:38:58.897Z] [FLOW] Compass→SK: headingTrue=223.2deg [signalk-heading-true-calculator]
[2026-06-19T18:38:59.009Z] [FLOW] NavCalc→SK: set=26.9degT drift=0.08kts [signalk-current-calculator]
[2026-06-19T18:38:59.125Z] [FLOW] NavCalc→SK: set=17.5degT drift=0.08kts [signalk-current-calculator]
[2026-06-19T18:38:59.165Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:38:59.167Z] [FLOW] Compass→SK: headingTrue=223.1deg [signalk-heading-true-calculator]
[2026-06-19T18:38:59.260Z] [FLOW] NavCalc→SK: set=6.9degT drift=0.14kts [signalk-current-calculator]
[2026-06-19T18:38:59.376Z] [FLOW] NavCalc→SK: set=100.2degT drift=0.05kts [signalk-current-calculator]
[2026-06-19T18:38:59.508Z] [FLOW] NavCalc→SK: set=166.2degT drift=0.13kts [signalk-current-calculator]
[2026-06-19T18:38:59.624Z] [FLOW] NavCalc→SK: set=160.9degT drift=0.12kts [signalk-current-calculator]
[2026-06-19T18:38:59.765Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:38:59.767Z] [FLOW] Compass→SK: headingTrue=223.0deg [signalk-heading-true-calculator]
[2026-06-19T18:38:59.813Z] [FLOW] NavCalc→SK: set=150.9degT drift=0.05kts [signalk-current-calculator]
[2026-06-19T18:38:59.875Z] [FLOW] NavCalc→SK: set=36.9degT drift=0.03kts [signalk-current-calculator]
[2026-06-19T18:39:00.005Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:39:00.006Z] [FLOW] Compass→SK: headingTrue=223.0deg [signalk-heading-true-calculator]
[2026-06-19T18:39:00.059Z] [FLOW] NavCalc→SK: set=9.8degT drift=0.08kts [signalk-current-calculator]
[2026-06-19T18:39:00.124Z] [FLOW] NavCalc→SK: set=4.7degT drift=0.11kts [signalk-current-calculator]
[2026-06-19T18:39:00.360Z] [FLOW] NavCalc→SK: set=38.1degT drift=0.10kts [signalk-current-calculator]
[2026-06-19T18:39:00.377Z] [FLOW] NavCalc→SK: set=17.3degT drift=0.15kts [signalk-current-calculator]
[2026-06-19T18:39:00.575Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:39:00.577Z] [FLOW] Compass→SK: headingTrue=223.0deg [signalk-heading-true-calculator]
[2026-06-19T18:39:00.611Z] [FLOW] NavCalc→SK: set=20.3degT drift=0.08kts [signalk-current-calculator]
[2026-06-19T18:39:00.624Z] [FLOW] NavCalc→SK: set=13.2degT drift=0.08kts [signalk-current-calculator]
[2026-06-19T18:39:00.861Z] [FLOW] NavCalc→SK: set=8.8degT drift=0.09kts [signalk-current-calculator]
[2026-06-19T18:39:00.876Z] [FLOW] NavCalc→SK: set=5.9degT drift=0.09kts [signalk-current-calculator]
[2026-06-19T18:39:00.905Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:39:00.907Z] [FLOW] Compass→SK: headingTrue=223.0deg [signalk-heading-true-calculator]
[2026-06-19T18:39:01.110Z] [FLOW] NavCalc→SK: set=4.0degT drift=0.09kts [signalk-current-calculator]
[2026-06-19T18:39:01.126Z] [FLOW] NavCalc→SK: set=2.1degT drift=0.12kts [signalk-current-calculator]
[2026-06-19T18:39:01.375Z] [FLOW] NavCalc→SK: set=1.3degT drift=0.14kts [signalk-current-calculator]
[2026-06-19T18:39:01.409Z] [FLOW] NavCalc→SK: set=0.8degT drift=0.16kts [signalk-current-calculator]
[2026-06-19T18:39:01.623Z] [FLOW] NavCalc→SK: set=0.5degT drift=0.17kts [signalk-current-calculator]
[2026-06-19T18:39:01.659Z] [FLOW] NavCalc→SK: set=0.4degT drift=0.18kts [signalk-current-calculator]
[2026-06-19T18:39:01.875Z] [FLOW] NavCalc→SK: set=1.6degT drift=0.09kts [signalk-current-calculator]
[2026-06-19T18:39:01.895Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:39:01.896Z] [FLOW] Compass→SK: headingTrue=222.9deg [signalk-heading-true-calculator]
[2026-06-19T18:39:01.960Z] [FLOW] NavCalc→SK: set=1.6degT drift=0.07kts [signalk-current-calculator]
[2026-06-19T18:39:02.123Z] [FLOW] NavCalc→SK: set=0.7degT drift=0.10kts [signalk-current-calculator]
[2026-06-19T18:39:02.215Z] [FLOW] NavCalc→SK: set=0.3degT drift=0.16kts [signalk-current-calculator]
[2026-06-19T18:39:02.379Z] [FLOW] NavCalc→SK: set=15.3degT drift=0.11kts [signalk-current-calculator]
[2026-06-19T18:39:02.510Z] [FLOW] NavCalc→SK: set=8.7degT drift=0.13kts [signalk-current-calculator]
[2026-06-19T18:39:02.674Z] [FLOW] NavCalc→SK: set=311.3degT drift=0.01kts [signalk-current-calculator]
[2026-06-19T18:39:02.706Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:39:02.709Z] [FLOW] Compass→SK: headingTrue=222.9deg [signalk-heading-true-calculator]
[2026-06-19T18:39:02.760Z] [FLOW] NavCalc→SK: set=168.1degT drift=0.05kts [signalk-current-calculator]
[2026-06-19T18:39:02.927Z] [FLOW] NavCalc→SK: set=5.1degT drift=0.08kts [signalk-current-calculator]
[2026-06-19T18:39:03.063Z] [FLOW] NavCalc→SK: set=353.9degT drift=0.03kts [signalk-current-calculator]
[2026-06-19T18:39:03.175Z] [FLOW] NavCalc→SK: set=357.5degT drift=0.05kts [signalk-current-calculator]
[2026-06-19T18:39:03.311Z] [FLOW] NavCalc→SK: set=359.0degT drift=0.09kts [signalk-current-calculator]
[2026-06-19T18:39:03.426Z] [FLOW] NavCalc→SK: set=359.3degT drift=0.09kts [signalk-current-calculator]
[2026-06-19T18:39:03.515Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:39:03.517Z] [FLOW] Compass→SK: headingTrue=223.5deg [signalk-heading-true-calculator]
[2026-06-19T18:39:03.558Z] [FLOW] NavCalc→SK: set=359.5degT drift=0.10kts [signalk-current-calculator]
[2026-06-19T18:39:03.725Z] [FLOW] NavCalc→SK: set=359.8degT drift=0.15kts [signalk-current-calculator]
[2026-06-19T18:39:03.785Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:39:03.787Z] [FLOW] Compass→SK: headingTrue=223.6deg [signalk-heading-true-calculator]
[2026-06-19T18:39:03.810Z] [FLOW] NavCalc→SK: set=27.7degT drift=0.07kts [signalk-current-calculator]
[2026-06-19T18:39:03.985Z] [FLOW] NavCalc→SK: set=12.2degT drift=0.10kts [signalk-current-calculator]
[2026-06-19T18:39:04.109Z] [FLOW] NavCalc→SK: set=8.7degT drift=0.10kts [signalk-current-calculator]
[2026-06-19T18:39:04.145Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:39:04.147Z] [FLOW] Compass→SK: headingTrue=223.7deg [signalk-heading-true-calculator]
[2026-06-19T18:39:04.223Z] [FLOW] NavCalc→SK: set=6.1degT drift=0.10kts [signalk-current-calculator]
[2026-06-19T18:39:04.361Z] [FLOW] NavCalc→SK: set=2.3degT drift=0.19kts [signalk-current-calculator]
[2026-06-19T18:39:04.477Z] [FLOW] NavCalc→SK: set=89.3degT drift=0.07kts [signalk-current-calculator]
[2026-06-19T18:39:04.611Z] [FLOW] NavCalc→SK: set=135.6degT drift=0.08kts [signalk-current-calculator]
[2026-06-19T18:39:04.724Z] [FLOW] NavCalc→SK: set=125.9degT drift=0.17kts [signalk-current-calculator]
[2026-06-19T18:39:04.835Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:39:04.836Z] [FLOW] Compass→SK: headingTrue=223.9deg [signalk-heading-true-calculator]
[2026-06-19T18:39:04.858Z] [FLOW] NavCalc→SK: set=134.1degT drift=0.17kts [signalk-current-calculator]
[2026-06-19T18:39:04.977Z] [FLOW] NavCalc→SK: set=122.6degT drift=0.10kts [signalk-current-calculator]
[2026-06-19T18:39:05.110Z] [FLOW] NavCalc→SK: set=72.7degT drift=0.06kts [signalk-current-calculator]
[2026-06-19T18:39:05.165Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:39:05.167Z] [FLOW] Compass→SK: headingTrue=224.0deg [signalk-heading-true-calculator]
[2026-06-19T18:39:05.224Z] [FLOW] NavCalc→SK: set=23.1degT drift=0.11kts [signalk-current-calculator]
[2026-06-19T18:39:05.408Z] [FLOW] NavCalc→SK: set=299.1degT drift=0.05kts [signalk-current-calculator]
[2026-06-19T18:39:05.476Z] [FLOW] NavCalc→SK: set=160.5degT drift=0.06kts [signalk-current-calculator]
[2026-06-19T18:39:05.584Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:39:05.586Z] [FLOW] Compass→SK: headingTrue=224.2deg [signalk-heading-true-calculator]
[2026-06-19T18:39:05.659Z] [FLOW] NavCalc→SK: set=155.2degT drift=0.07kts [signalk-current-calculator]
[2026-06-19T18:39:05.724Z] [FLOW] NavCalc→SK: set=54.6degT drift=0.02kts [signalk-current-calculator]
[2026-06-19T18:39:05.909Z] [FLOW] NavCalc→SK: set=187.7degT drift=0.10kts [signalk-current-calculator]
[2026-06-19T18:39:05.979Z] [FLOW] NavCalc→SK: set=212.2degT drift=0.15kts [signalk-current-calculator]
[2026-06-19T18:39:06.160Z] [FLOW] NavCalc→SK: set=182.4degT drift=0.16kts [signalk-current-calculator]
[2026-06-19T18:39:06.223Z] [FLOW] NavCalc→SK: set=181.5degT drift=0.17kts [signalk-current-calculator]
[2026-06-19T18:39:06.335Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:39:06.336Z] [FLOW] Compass→SK: headingTrue=224.7deg [signalk-heading-true-calculator]
[2026-06-19T18:39:06.365Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:39:06.367Z] [FLOW] Compass→SK: headingTrue=224.7deg [signalk-heading-true-calculator]
[2026-06-19T18:39:06.460Z] [FLOW] NavCalc→SK: set=180.2degT drift=0.15kts [signalk-current-calculator]
[2026-06-19T18:39:06.476Z] [FLOW] NavCalc→SK: set=181.2degT drift=0.02kts [signalk-current-calculator]
[2026-06-19T18:39:06.709Z] [FLOW] NavCalc→SK: set=185.8degT drift=0.04kts [signalk-current-calculator]
[2026-06-19T18:39:06.776Z] [FLOW] NavCalc→SK: set=354.5degT drift=0.03kts [signalk-current-calculator]
[2026-06-19T18:39:06.935Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:39:06.936Z] [FLOW] Compass→SK: headingTrue=224.9deg [signalk-heading-true-calculator]
[2026-06-19T18:39:07.010Z] [FLOW] NavCalc→SK: set=291.1degT drift=0.03kts [signalk-current-calculator]
[2026-06-19T18:39:07.055Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:39:07.060Z] [FLOW] Compass→SK: headingTrue=225.0deg [signalk-heading-true-calculator]
[2026-06-19T18:39:07.077Z] [FLOW] NavCalc→SK: set=330.9degT drift=0.04kts [signalk-current-calculator]
[2026-06-19T18:39:07.235Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:39:07.237Z] [FLOW] Compass→SK: headingTrue=225.1deg [signalk-heading-true-calculator]
[2026-06-19T18:39:07.313Z] [FLOW] NavCalc→SK: set=350.3degT drift=0.09kts [signalk-current-calculator]
[2026-06-19T18:39:07.325Z] [FLOW] NavCalc→SK: set=356.0degT drift=0.15kts [signalk-current-calculator]
[2026-06-19T18:39:07.609Z] [FLOW] NavCalc→SK: set=297.8degT drift=0.05kts [signalk-current-calculator]
[2026-06-19T18:39:07.624Z] [FLOW] NavCalc→SK: set=142.9degT drift=0.08kts [signalk-current-calculator]
[2026-06-19T18:39:07.842Z] [FLOW] NavCalc→SK: set=153.5degT drift=0.12kts [signalk-current-calculator]
[2026-06-19T18:39:07.858Z] [FLOW] NavCalc→SK: set=110.9degT drift=0.04kts [signalk-current-calculator]
[2026-06-19T18:39:07.925Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:39:07.926Z] [FLOW] Compass→SK: headingTrue=225.6deg [signalk-heading-true-calculator]
[2026-06-19T18:39:08.093Z] [FLOW] NavCalc→SK: set=150.8degT drift=0.08kts [signalk-current-calculator]
[2026-06-19T18:39:08.163Z] [FLOW] NavCalc→SK: set=66.0degT drift=0.03kts [signalk-current-calculator]
[2026-06-19T18:39:08.343Z] [FLOW] NavCalc→SK: set=15.4degT drift=0.07kts [signalk-current-calculator]
[2026-06-19T18:39:08.409Z] [FLOW] NavCalc→SK: set=138.7degT drift=0.02kts [signalk-current-calculator]
[2026-06-19T18:39:08.623Z] [FLOW] NavCalc→SK: set=8.2degT drift=0.05kts [signalk-current-calculator]
[2026-06-19T18:39:08.659Z] [FLOW] NavCalc→SK: set=3.1degT drift=0.09kts [signalk-current-calculator]
[2026-06-19T18:39:08.825Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:39:08.827Z] [FLOW] Compass→SK: headingTrue=226.3deg [signalk-heading-true-calculator]
[2026-06-19T18:39:08.843Z] [FLOW] NavCalc→SK: set=1.6degT drift=0.12kts [signalk-current-calculator]
[2026-06-19T18:39:08.910Z] [FLOW] NavCalc→SK: set=0.8degT drift=0.17kts [signalk-current-calculator]
[2026-06-19T18:39:09.092Z] [FLOW] NavCalc→SK: set=46.3degT drift=0.08kts [signalk-current-calculator]
[2026-06-19T18:39:09.210Z] [FLOW] NavCalc→SK: set=138.0degT drift=0.10kts [signalk-current-calculator]
[2026-06-19T18:39:09.344Z] [FLOW] NavCalc→SK: set=180.6degT drift=0.09kts [signalk-current-calculator]
[2026-06-19T18:39:09.395Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:39:09.397Z] [FLOW] Compass→SK: headingTrue=226.6deg [signalk-heading-true-calculator]
[2026-06-19T18:39:09.460Z] [FLOW] NavCalc→SK: set=358.7degT drift=0.03kts [signalk-current-calculator]
[2026-06-19T18:39:09.621Z] [FLOW] NavCalc→SK: set=150.0degT drift=0.07kts [signalk-current-calculator]
[2026-06-19T18:39:09.758Z] [FLOW] NavCalc→SK: set=150.0degT drift=0.05kts [signalk-current-calculator]
[2026-06-19T18:39:09.893Z] [FLOW] NavCalc→SK: set=91.6degT drift=0.02kts [signalk-current-calculator]
[2026-06-19T18:39:09.934Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:39:09.936Z] [FLOW] Compass→SK: headingTrue=227.0deg [signalk-heading-true-calculator]
[2026-06-19T18:39:10.009Z] [FLOW] NavCalc→SK: set=7.8degT drift=0.09kts [signalk-current-calculator]
[2026-06-19T18:39:10.142Z] [FLOW] NavCalc→SK: set=75.9degT drift=0.03kts [signalk-current-calculator]
[2026-06-19T18:39:10.147Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
[2026-06-19T18:39:10.148Z] [FLOW] Compass→SK: headingTrue=227.2deg [signalk-heading-true-calculator]
[2026-06-19T18:39:10.259Z] [FLOW] NavCalc→SK: set=122.0degT drift=0.04kts [signalk-current-calculator]
[2026-06-19T18:39:10.446Z] [FLOW] NavCalc→SK: set=13.2degT drift=0.10kts [signalk-current-calculator]
[2026-06-19T18:39:10.509Z] [FLOW] NavCalc→SK: set=16.9degT drift=0.04kts [signalk-current-calculator]
[2026-06-19T18:39:10.691Z] [FLOW] NavCalc→SK: set=5.8degT drift=0.09kts [signalk-current-calculator]
[2026-06-19T18:39:10.759Z] [FLOW] NavCalc→SK: set=142.4degT drift=0.03kts [signalk-current-calculator]
[2026-06-19T18:39:10.944Z] [FLOW] NavCalc→SK: set=142.1degT drift=0.05kts [signalk-current-calculator]
[2026-06-19T18:39:11.009Z] [FLOW] NavCalc→SK: set=36.3degT drift=0.04kts [signalk-current-calculator]
[2026-06-19T18:39:11.193Z] [FLOW] NavCalc→SK: set=11.0degT drift=0.08kts [signalk-current-calculator]
[2026-06-19T18:39:11.309Z] [FLOW] NavCalc→SK: set=154.7degT drift=0.04kts [signalk-current-calculator]
[2026-06-19T18:39:11.345Z] [FLOW] J30→SK: leeway=0.0deg [signalk-j30-leeway]
